,Id,Tweet Time,Url,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,Follower Count,Following Count,Likes Count,Tweets Count,Tweet Text,KS,KH,DH,TDH,SWA,LO,AK
758,1529292579673878528,2022-05-25 02:45:38+00:00,https://twitter.com/CatatanAli07/status/1529292579673878528,0,1,0,,1271455071612502016,Boruhutapea_18,❤️Ndry,3401,2546,7333,3543,@Boruhutapea_18 @psi_id @Giring_Ganesha @Dennysiregar7 Kuat malu gua yg dijateng mereka yg sok tau,0,0,0,0,0,0,0
759,1529289794546987008,2022-05-25 02:34:34+00:00,https://twitter.com/CatatanAli07/status/1529289794546987008,1,1,0,,1271455071612502016,Boruhutapea_18,❤️Ndry,3401,2546,7333,3543,@Boruhutapea_18 @psi_id @Giring_Ganesha @Dennysiregar7 Manusia manusia bodoh,0,0,1,1,0,0,0
760,1528971624225026049,2022-05-24 05:30:16+00:00,https://twitter.com/CatatanAli07/status/1528971624225026049,0,0,0,,,,,,,,,Plis inpest tu mai kantri https://t.co/a2yknSQn4L,0,0,0,0,0,0,0
761,1528000118435086337,2022-05-21 13:09:51+00:00,https://twitter.com/CatatanAli07/status/1528000118435086337,1,0,0,,1396901543178244096,AhmadKawom,Bieuruen - Nanggroe Aceh 🇹🇷,6854,4735,27169,16705,@Putrakawom @indra6869 @jvdas_iskariot Kan bisa bermanfaat bisa untuk muter uangnya bisa bertambah,0,0,0,0,0,0,0
762,1527998979501215745,2022-05-21 13:05:20+00:00,https://twitter.com/CatatanAli07/status/1527998979501215745,1,1,0,,1396901543178244096,AhmadKawom,Bieuruen - Nanggroe Aceh 🇹🇷,6854,4735,27169,16705,@Putrakawom @indra6869 @jvdas_iskariot Siapa tau @jvdas_iskariot mau GA atau kasih bantuan seprai untuk yg membutuhkan biar bisa dijual lagi biar tetap bermanfaat,0,0,0,0,0,0,0
763,1527998462515552256,2022-05-21 13:03:16+00:00,https://twitter.com/CatatanAli07/status/1527998462515552256,1,0,0,,1396901543178244096,AhmadKawom,Bieuruen - Nanggroe Aceh 🇹🇷,6854,4735,27169,16705,@Putrakawom @indra6869 @jvdas_iskariot Betul alhamdulillah bisa sedikit membantu,0,0,0,0,0,0,0
764,1527987502778265602,2022-05-21 12:19:43+00:00,https://twitter.com/CatatanAli07/status/1527987502778265602,1,1,0,,1396901543178244096,AhmadKawom,Bieuruen - Nanggroe Aceh 🇹🇷,6854,4735,27169,16705,@Putrakawom @indra6869 @jvdas_iskariot Terimakasih bang 🙏🙏,0,0,0,0,0,0,0
765,1527818147738226689,2022-05-21 01:06:46+00:00,https://twitter.com/CatatanAli07/status/1527818147738226689,1,1,0,,,,,,,,,"UDAH JELEK , KELAKUAN NYA JELEK PULA https://t.co/nsmRQ8RiIJ",0,0,0,1,0,0,0
766,1527467293315280896,2022-05-20 01:52:36+00:00,https://twitter.com/CatatanAli07/status/1527467293315280896,1,0,0,,1395632607807692801,PuspaViyem,Indonesia,4622,3348,63352,33491,@PuspaViyem @sikodoksakit Biar gak mehong diongkir😂🤣,0,0,0,0,0,0,0
767,1527462161089384448,2022-05-20 01:32:12+00:00,https://twitter.com/CatatanAli07/status/1527462161089384448,1,1,0,,1218556702942871553,sikodoksakit,Brunei,15231,6203,59476,40503,@sikodoksakit @PuspaViyem Monggo kak 085157590990 nanti ali kirim motifnya,0,0,0,0,0,0,0
768,1527324413880041472,2022-05-19 16:24:51+00:00,https://twitter.com/CatatanAli07/status/1527324413880041472,1,0,0,,1526630767261937664,Res_tycayah,,9963,4087,3,1072,@gadabedanya Itu sape jang,0,0,0,0,0,0,0
769,1527271837255602177,2022-05-19 12:55:55+00:00,https://twitter.com/CatatanAli07/status/1527271837255602177,0,0,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @Syaiful14742 @democrazymedia Bodoh,0,0,1,1,0,0,0
770,1527208976391151616,2022-05-19 08:46:08+00:00,https://twitter.com/CatatanAli07/status/1527208976391151616,2,1,0,,75519742,Nicho_Silalahi,Indonesia,76933,1800,77776,33078,@Nicho_Silalahi @Helmi_Felis https://t.co/PCbe1meRK3,0,0,0,0,0,0,0
771,1527208856937304064,2022-05-19 08:45:40+00:00,https://twitter.com/CatatanAli07/status/1527208856937304064,1,0,0,,709721068856954880,kiwalipitu,Jakarta timur,2320,2922,77556,32187,@kiwalipitu @__Sridiana_3va @z4r4n @Boruhutapea_18 @nyonyahsyuper @suneo138 @EdiMahaMG @BERKARYA_NET @RadarKorupsi 😂🤣 tak tanyain dulu ki,0,0,0,0,0,0,0
772,1527171085695094784,2022-05-19 06:15:34+00:00,https://twitter.com/CatatanAli07/status/1527171085695094784,1,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @democrazymedia @Syaiful14742 Air raksa bodoh,0,0,1,1,0,0,0
773,1527170813614772224,2022-05-19 06:14:30+00:00,https://twitter.com/CatatanAli07/status/1527170813614772224,1,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @democrazymedia @Syaiful14742 Kutembak pala ko nanti,0,0,0,1,0,0,0
774,1527170347539533824,2022-05-19 06:12:38+00:00,https://twitter.com/CatatanAli07/status/1527170347539533824,1,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @democrazymedia @Syaiful14742 Kutempeleng ko nanti,0,0,0,1,0,0,0
775,1527170121357471744,2022-05-19 06:11:45+00:00,https://twitter.com/CatatanAli07/status/1527170121357471744,1,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @democrazymedia @Syaiful14742 Pala ko siluman,0,0,0,1,0,0,0
776,1527170043125301249,2022-05-19 06:11:26+00:00,https://twitter.com/CatatanAli07/status/1527170043125301249,2,0,0,,1492190828499902466,CatatanAli07,,2683,1557,209,4133,@ReenTis_ @ArgentianaA @PuspaViyem @A1ki4_ku5_21 @dara_darmayu  @Gojekmilitan @fahiraidris @C4kDeep_ @brandalsantri45 @nyonyahsyuper,0,0,0,0,0,0,0
777,1527169610088611840,2022-05-19 06:09:43+00:00,https://twitter.com/CatatanAli07/status/1527169610088611840,22,2,16,,,,,,,,,"Jalan jalan keberingharjo ketemu kawan lama dia minta bantu jualin DASTER BATIK nya

Harga nya 65 ribu untuk Yang All Size 70 ribu untuk yang Jumbo 

Siapa tau ada yang minat

@__Sridiana_3va @z4r4n @Boruhutapea_18 @nyonyahsyuper @suneo138 @EdiMahaMG @BERKARYA_NET @RadarKorupsi https://t.co/MxHJkblwtM",0,0,0,0,0,0,0
778,1527168962207023105,2022-05-19 06:07:08+00:00,https://twitter.com/CatatanAli07/status/1527168962207023105,0,0,0,,421603051,Mr_cosanostra,"Highlands-Baywood Park, CA",16335,5521,103701,83173,@Mr_cosanostra Padahal mau nawarin seprai🤣,0,0,0,0,0,0,0
779,1527168449763737600,2022-05-19 06:05:06+00:00,https://twitter.com/CatatanAli07/status/1527168449763737600,1,1,0,,421603051,Mr_cosanostra,"Highlands-Baywood Park, CA",16335,5521,103701,83173,@Mr_cosanostra Yah telat🤦‍♀️,0,0,0,0,0,0,0
780,1527167012715147264,2022-05-19 05:59:23+00:00,https://twitter.com/CatatanAli07/status/1527167012715147264,28,5,15,,,,,,,,,"DUIIT 70 JUTA NYA MASIH MAN ?

Jakarta - Majelis hakim menyatakan mantan Menteri Agama (Menag) Lukman Hakim Saifuddin menerima uang Rp 70 juta terkait pengisian jabatan Kepala Kantor Wilayah Kementerian Agama Jawa Timur (Kanwil Kemenag Jatim) https://t.co/INpkj7ycOb https://t.co/jPInx7rFeD",1,0,0,0,0,0,0
781,1527159874936680448,2022-05-19 05:31:02+00:00,https://twitter.com/CatatanAli07/status/1527159874936680448,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @democrazymedia Tu siapa ben,0,0,0,0,0,0,0
782,1527140820629225472,2022-05-19 04:15:19+00:00,https://twitter.com/CatatanAli07/status/1527140820629225472,1,1,0,,1395632607807692801,PuspaViyem,Indonesia,4622,3348,63352,33491,@PuspaViyem Alhamdulillah Terimakasih ya kak semoga rezeki nya dilancarkan Allah Swt,0,0,0,0,0,0,0
783,1527124605848395776,2022-05-19 03:10:53+00:00,https://twitter.com/CatatanAli07/status/1527124605848395776,0,1,0,,3255884485,MAHENDRA_GNW,Selatan Majalengka,6094,782,7933,59427,@MAHENDRA_GNW Dosen TL ?,0,0,0,0,0,0,0
784,1527124508939001857,2022-05-19 03:10:30+00:00,https://twitter.com/CatatanAli07/status/1527124508939001857,0,1,0,,3255884485,MAHENDRA_GNW,Selatan Majalengka,6094,782,7933,59427,@MAHENDRA_GNW Saha ?,0,0,0,0,0,0,0
785,1527124083632381952,2022-05-19 03:08:48+00:00,https://twitter.com/CatatanAli07/status/1527124083632381952,1,0,0,,1116041282126618624,Intel_ORBA,"DKI Jakarta, Indonesia",50862,4383,77215,31898,@BERKARYA_NET Recovery 🤦‍♀️,0,0,0,0,0,0,0
786,1527121899750555648,2022-05-19 03:00:08+00:00,https://twitter.com/CatatanAli07/status/1527121899750555648,4,0,2,,,,,,,,,Kasihan melihat anda pak sudah 2022 tapi fungsi Otak saja sampai saat ini belum tau untuk apa.... https://t.co/INpkj7Qm2j,0,0,0,0,0,0,0
787,1527111663962361857,2022-05-19 02:19:27+00:00,https://twitter.com/CatatanAli07/status/1527111663962361857,1,0,0,,486650220,Gank_Of_Petojo,"Laren, Netherlands",17226,8083,143835,177151,@Gank_Of_Petojo @SiPeNutur Loh kan nanya itu kenapa kok jongkoknya kek susah banget🙄,0,0,0,0,0,0,0
788,1527110952960675841,2022-05-19 02:16:38+00:00,https://twitter.com/CatatanAli07/status/1527110952960675841,2,1,0,,486650220,Gank_Of_Petojo,"Laren, Netherlands",17226,8083,143835,177151,@Gank_Of_Petojo @SiPeNutur Nanya doang koh🤦‍♀️,0,0,0,0,0,0,0
789,1527110919519494145,2022-05-19 02:16:30+00:00,https://twitter.com/CatatanAli07/status/1527110919519494145,0,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 @_BangFu Jo ngono 😂,0,0,0,0,0,0,0
790,1527109671093317632,2022-05-19 02:11:32+00:00,https://twitter.com/CatatanAli07/status/1527109671093317632,1,1,0,,486650220,Gank_Of_Petojo,"Laren, Netherlands",17226,8083,143835,177151,@Gank_Of_Petojo Sukses teresa,0,0,0,0,0,0,0
791,1527109498594177024,2022-05-19 02:10:51+00:00,https://twitter.com/CatatanAli07/status/1527109498594177024,3,1,0,,486650220,Gank_Of_Petojo,"Laren, Netherlands",17226,8083,143835,177151,@Gank_Of_Petojo @SiPeNutur Jongkok nya keknya susah banget ya koh efek apa kira2,0,0,0,0,0,0,0
792,1527109030686040065,2022-05-19 02:08:59+00:00,https://twitter.com/CatatanAli07/status/1527109030686040065,0,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 @_BangFu Wes resik meneh papan tulise koe kesuwen ra nyimak,0,0,0,0,0,0,0
793,1527107964833701888,2022-05-19 02:04:45+00:00,https://twitter.com/CatatanAli07/status/1527107964833701888,0,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 @_BangFu Dosene wes ngilang me eh,0,0,0,0,0,0,0
794,1527103609154183168,2022-05-19 01:47:27+00:00,https://twitter.com/CatatanAli07/status/1527103609154183168,0,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 @_BangFu Dijawab ditakoi ko,0,0,0,0,0,0,0
795,1527101207902158848,2022-05-19 01:37:54+00:00,https://twitter.com/CatatanAli07/status/1527101207902158848,5,0,3,,,,,,,,,"Dijaman suharto atau orde baru CHINA tidak sengelunjak saat ini son

Dan orang orang Pemecah Belah Persatuan bangsa dan negara seperti DENNY SIREGAR ABU JANDA CS tidak dikasih tempat saat orde baru son

Dari segi ekonomi ? Jgnkan era soeharto dgn Era SBY aja jokowi belum selevel https://t.co/9dp0NGz9Nl https://t.co/OdnoGOhtB7",1,1,1,1,0,0,0
796,1527099359711481858,2022-05-19 01:30:34+00:00,https://twitter.com/CatatanAli07/status/1527099359711481858,0,1,0,,202528790,_BangFu,On the Pitch,33706,878,3025,273391,@_BangFu @soekaca55 ditakoi kui,0,0,0,0,0,0,0
797,1527094761781272577,2022-05-19 01:12:17+00:00,https://twitter.com/CatatanAli07/status/1527094761781272577,1,1,0,,486650220,Gank_Of_Petojo,"Laren, Netherlands",17226,8083,143835,177151,@Gank_Of_Petojo @SiPeNutur Kemeja🙄🙄,0,0,0,0,0,0,0
798,1527094196938498049,2022-05-19 01:10:03+00:00,https://twitter.com/CatatanAli07/status/1527094196938498049,1,1,0,,486650220,Gank_Of_Petojo,"Laren, Netherlands",17226,8083,143835,177151,@Gank_Of_Petojo @SiPeNutur Besok aja bawa sekalian ntar gua pake sekalian pas dijakarta😂,0,0,0,0,0,0,0
799,1527093696012857344,2022-05-19 01:08:03+00:00,https://twitter.com/CatatanAli07/status/1527093696012857344,1,1,0,,486650220,Gank_Of_Petojo,"Laren, Netherlands",17226,8083,143835,177151,"@Gank_Of_Petojo @SiPeNutur Nah kan bener terlalu sering kenak tumpahan

Handsanitizer

Kangen dia yak🤣😂",0,0,0,0,0,0,0
800,1527093079705931777,2022-05-19 01:05:36+00:00,https://twitter.com/CatatanAli07/status/1527093079705931777,2,0,0,,1526528328382963712,restyca_yah,,18432,301,39,2074,@restyca_yah Kami gak kuat biar jajang aja,0,0,0,0,0,0,0
801,1527092439416045569,2022-05-19 01:03:04+00:00,https://twitter.com/CatatanAli07/status/1527092439416045569,1,1,0,,486650220,Gank_Of_Petojo,"Laren, Netherlands",17226,8083,143835,177151,@Gank_Of_Petojo 🤔 kering biasanya terlalu sering kenak cairan,0,0,0,0,0,0,0
802,1525094417744674817,2022-05-13 12:43:38+00:00,https://twitter.com/CatatanAli07/status/1525094417744674817,2,0,0,,1129323932622905344,Jul3aRhma3,"cikeas,bogor",18951,8626,16365,20294,@Jul3aRhma3 @Catatan_ali7 @ReenTis_ @papa_loren @N0vemberCeria @Gank_Of_Petojo @suneo138 @SatriaMaul2022 @akunkelima212 @PanciB0zz @Yunardi99 @z4r4n @__KangMasMo3__ @__Sridiana_3va @KangHazzie @SiPeNutur @dara_darmayu 😂🤣,0,0,0,0,0,0,0
803,1525064017739657216,2022-05-13 10:42:50+00:00,https://twitter.com/CatatanAli07/status/1525064017739657216,0,0,0,,1341254658233266176,Yetti89053866,,25,121,4741,24,@Yetti89053866 80 ribu kak,0,0,0,0,0,0,0
804,1525054769018322949,2022-05-13 10:06:05+00:00,https://twitter.com/CatatanAli07/status/1525054769018322949,0,1,0,,1341254658233266176,Yetti89053866,,25,121,4741,24,@Yetti89053866 085157590990,0,0,0,0,0,0,0
805,1524723642718105601,2022-05-12 12:10:19+00:00,https://twitter.com/CatatanAli07/status/1524723642718105601,2,1,3,,,,,,,,,"Sebuah tindakan RASISME dilakukan  FANS PAGE DUNIA REAL MADRID Difacebook

@MafiaWasit @InfosuporterID @idextratime @Fandom_ID https://t.co/jsLbwf7dRw",0,0,0,0,0,0,0
806,1524684641067622401,2022-05-12 09:35:20+00:00,https://twitter.com/CatatanAli07/status/1524684641067622401,0,0,0,,2319144351,_E_J_A_,,2424,2023,8532,13035,@_E_J_A_ @Catatan_ali7 😂🤣,0,0,0,0,0,0,0
807,1524663580422852608,2022-05-12 08:11:39+00:00,https://twitter.com/CatatanAli07/status/1524663580422852608,3,1,1,,,,,,,,,Gara gara ini ternyata 😂 https://t.co/oY23W0450t,0,0,0,0,0,0,0
808,1524636418919723008,2022-05-12 06:23:43+00:00,https://twitter.com/CatatanAli07/status/1524636418919723008,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @RestyCaayah @YaqutCQoumas Aku kasih tau setan,0,0,0,0,0,0,0
809,1524636191353499648,2022-05-12 06:22:49+00:00,https://twitter.com/CatatanAli07/status/1524636191353499648,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @RestyCaayah @YaqutCQoumas Kalau belom akupun sama,0,0,0,0,0,0,0
810,1524635448118710272,2022-05-12 06:19:51+00:00,https://twitter.com/CatatanAli07/status/1524635448118710272,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @RestyCaayah @YaqutCQoumas Makan belom ko ben,0,0,0,0,0,0,0
811,1524635199614595072,2022-05-12 06:18:52+00:00,https://twitter.com/CatatanAli07/status/1524635199614595072,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @RestyCaayah @YaqutCQoumas Pala ko lah,0,0,0,0,0,0,0
812,1524634904671051776,2022-05-12 06:17:42+00:00,https://twitter.com/CatatanAli07/status/1524634904671051776,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @RestyCaayah @YaqutCQoumas Jenis apa ben,0,0,0,0,0,0,0
813,1524634723003240448,2022-05-12 06:16:58+00:00,https://twitter.com/CatatanAli07/status/1524634723003240448,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @RestyCaayah @YaqutCQoumas Sama kek apa ben,0,0,0,0,0,0,0
814,1524634526403551233,2022-05-12 06:16:12+00:00,https://twitter.com/CatatanAli07/status/1524634526403551233,2,0,0,,1031514793000099846,BarBaro5_,"Cina, Indonesia",4956,1270,51461,34141,@BarBaro5_ Hahahahah,0,0,0,0,0,0,0
815,1524634446158123008,2022-05-12 06:15:52+00:00,https://twitter.com/CatatanAli07/status/1524634446158123008,1,1,1,,3357091693,dyahNeZza,"Lampung, Indonesia",37897,4248,289821,204514,"@dyahNeZza @mihrabku Wah siapa tau ibu ibu UMKM KLATEN kebagian 🤣😂

https://t.co/sRy9eUKxD1",0,0,0,0,0,0,0
816,1524633967101571074,2022-05-12 06:13:58+00:00,https://twitter.com/CatatanAli07/status/1524633967101571074,0,0,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN Itu apa ben,0,0,0,0,0,0,0
817,1524631161406128129,2022-05-12 06:02:49+00:00,https://twitter.com/CatatanAli07/status/1524631161406128129,3,2,0,,1065073322,SiPeNutur,,11457,6533,68784,50320,@SiPeNutur Suruh diem aja kalau bisa gerak gerak dikit,0,0,0,0,0,0,0
818,1524630950818512897,2022-05-12 06:01:59+00:00,https://twitter.com/CatatanAli07/status/1524630950818512897,1,1,0,,1065073322,SiPeNutur,,11457,6533,68784,50320,@SiPeNutur @Gank_Of_Petojo https://t.co/gf0X5Nofhl,0,0,0,0,0,0,0
819,1524630688091484160,2022-05-12 06:00:56+00:00,https://twitter.com/CatatanAli07/status/1524630688091484160,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,"@TheEagle_BEN @RestyCaayah @YaqutCQoumas Pala ko , jangan ko samakam aku dengan dia",0,0,0,0,0,0,0
820,1524630474303410179,2022-05-12 06:00:05+00:00,https://twitter.com/CatatanAli07/status/1524630474303410179,1,2,0,,1065073322,SiPeNutur,,11457,6533,68784,50320,@SiPeNutur Ya kan koh @Gank_Of_Petojo semua itu ada kapasitas beban nya kalau over kapasitas ya rusak😂🤣,0,0,0,0,0,0,0
821,1524630342732480513,2022-05-12 05:59:34+00:00,https://twitter.com/CatatanAli07/status/1524630342732480513,0,0,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @geloraco Monyet dong,0,0,1,0,0,0,0
822,1524630025764749312,2022-05-12 05:58:19+00:00,https://twitter.com/CatatanAli07/status/1524630025764749312,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @RestyCaayah @YaqutCQoumas Itu kenapa ben,0,0,0,0,0,0,0
823,1524629350242742273,2022-05-12 05:55:37+00:00,https://twitter.com/CatatanAli07/status/1524629350242742273,0,1,0,,1244525884775653380,TheEagle_BEN,,7317,104,44834,26649,@TheEagle_BEN @geloraco Siapa itu ben,0,0,0,0,0,0,0
824,1524628864731070464,2022-05-12 05:53:42+00:00,https://twitter.com/CatatanAli07/status/1524628864731070464,0,0,0,,,,,,,,,Kayak pada kehabisan narasi isinya saling adu masa semua gak ada lain lagi selain itu 😂 https://t.co/RzaOyoQ1cV,0,0,0,0,0,0,0
825,1524628480813858816,2022-05-12 05:52:10+00:00,https://twitter.com/CatatanAli07/status/1524628480813858816,2,1,0,,1065073322,SiPeNutur,,11457,6533,68784,50320,@SiPeNutur Keberatan itu 🤦‍♀️,0,0,0,0,0,0,0
826,1524627555659427840,2022-05-12 05:48:30+00:00,https://twitter.com/CatatanAli07/status/1524627555659427840,7,0,2,,,,,,,,,Pulsa Ceban barusan Cair kayak nya ... bisa seragam gini cuitan nya untuk PUAN.... https://t.co/5k51RDtxW5,0,0,0,0,0,0,0
827,1524623917520142337,2022-05-12 05:34:02+00:00,https://twitter.com/CatatanAli07/status/1524623917520142337,1,0,0,,1259014842310000640,Atisicantik,,972,1116,11177,8843,@Atisicantik @NovalAssegaf @__Sridiana_3va https://t.co/GrCvWlmFNm,0,0,0,0,0,0,0
828,1524623729686642688,2022-05-12 05:33:17+00:00,https://twitter.com/CatatanAli07/status/1524623729686642688,5,1,2,,,,,,,,,"@Cerita_wanita77 @zarazettirazr @UyokBack @RestyCaayah Tapi reklamasi itu sampai sekarang masih berjalan loh

Jangan bawa bawa profesi om  @EdiMahaMG kritik saja narasi nya bantah saja narasi nya

Kalimat anda sudah fitnah dengan mengatakan memanfaatkan oposisi untuk jualan emas

JANGAN HANYA BISA MEMUJI TAPI TAKUT UNTUK MENGKRITISI",0,0,0,0,0,0,0
829,1524622254797369344,2022-05-12 05:27:26+00:00,https://twitter.com/CatatanAli07/status/1524622254797369344,8,1,2,,,,,,,,,"Gila lu GURU dihargai segitu part time lagi 

Pantes sulit dapat jodoh lo lah kelakuan lu kek VOC kejam banget🤦‍♀️ https://t.co/PMhKQaySMG",0,0,0,0,0,0,0
830,1524621301104910336,2022-05-12 05:23:38+00:00,https://twitter.com/CatatanAli07/status/1524621301104910336,2,1,0,,1306229125267374080,paa_piiyoo,"Menteng, Indonesia",3531,3584,85444,52285,@paa_piiyoo @Anna82662230 Opo iyo,0,0,0,0,0,0,0
831,1524619836391043072,2022-05-12 05:17:49+00:00,https://twitter.com/CatatanAli07/status/1524619836391043072,0,0,0,,1355632532,DrEvaChaniago,Jakarta Capital Region,70158,15254,184349,69545,"@__Sridiana_3va @NovalAssegaf Oh salah ya 🤣😂
Yang bener gimana dok",0,0,0,0,0,0,0
832,1524619738269519873,2022-05-12 05:17:26+00:00,https://twitter.com/CatatanAli07/status/1524619738269519873,15,1,1,,,,,,,,,Terimakasih dok @__Sridiana_3va 🙏 https://t.co/CKDgfNxmYz,0,0,0,0,0,0,0
833,1524619437709885441,2022-05-12 05:16:14+00:00,https://twitter.com/CatatanAli07/status/1524619437709885441,1,0,0,,243880064,NovalAssegaf,لا هنا ولا هناك,68121,2880,85510,2249,@NovalAssegaf @__Sridiana_3va Mana kacamat nya bib😂🤣,0,0,0,0,0,0,0
834,1524619325327687680,2022-05-12 05:15:47+00:00,https://twitter.com/CatatanAli07/status/1524619325327687680,7,5,0,,243880064,NovalAssegaf,لا هنا ولا هناك,68121,2880,85510,2249,"@NovalAssegaf Sebenernya masakan mu enak sayang tapi lebih enak kalau kamu gak usah masak kita jajan aja

Gitu ya ustadzah @__Sridiana_3va",0,0,0,0,0,0,0
835,1524618889887641601,2022-05-12 05:14:04+00:00,https://twitter.com/CatatanAli07/status/1524618889887641601,1,0,0,,1330853480391610368,Anna82662230,"DKI Jakarta, Indonesia",5092,4848,10940,7265,@Anna82662230 Wkwkwkwk,0,0,0,0,0,0,0
836,1524618800536375297,2022-05-12 05:13:42+00:00,https://twitter.com/CatatanAli07/status/1524618800536375297,1,0,0,,1355632532,DrEvaChaniago,Jakarta Capital Region,70158,15254,184349,69545,@__Sridiana_3va @NovalAssegaf Hahahaha🤦‍♀️ https://t.co/ABwZsXsylT,0,0,0,0,0,0,0
837,1524615879367229440,2022-05-12 05:02:06+00:00,https://twitter.com/CatatanAli07/status/1524615879367229440,2,1,0,,243880064,NovalAssegaf,لا هنا ولا هناك,68121,2880,85510,2249,@NovalAssegaf Itu paling depan dok @__Sridiana_3va ?,0,0,0,0,0,0,0
838,1524615355901292544,2022-05-12 05:00:01+00:00,https://twitter.com/CatatanAli07/status/1524615355901292544,1,1,0,,1282183125053759488,ReenTis_,di hatimu,8030,3140,59533,42693,@ReenTis_ @Catatan_ali7 Terimakasih kak akun itu lagi kenak semprit😂🤦‍♀️,0,0,0,0,0,0,0
839,1524610810726604801,2022-05-12 04:41:57+00:00,https://twitter.com/CatatanAli07/status/1524610810726604801,1,1,0,,486650220,Gank_Of_Petojo,"Laren, Netherlands",17226,8083,143835,177151,@Gank_Of_Petojo @SiPeNutur Ssst jangan dikasih tau nanti rese koh,0,0,0,0,0,0,0
840,1524610116342878210,2022-05-12 04:39:12+00:00,https://twitter.com/CatatanAli07/status/1524610116342878210,1,1,0,,1065073322,SiPeNutur,,11457,6533,68784,50320,@SiPeNutur @Gank_Of_Petojo Tapi membuang makanan yg sudah dibeli itu mubadzir,0,0,0,0,0,0,0
841,1524609981151989761,2022-05-12 04:38:40+00:00,https://twitter.com/CatatanAli07/status/1524609981151989761,1,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 @nyonyahsyuper Ora🤦‍♀️,0,0,0,0,0,0,0
842,1524609946502926337,2022-05-12 04:38:31+00:00,https://twitter.com/CatatanAli07/status/1524609946502926337,1,1,0,,486650220,Gank_Of_Petojo,"Laren, Netherlands",17226,8083,143835,177151,@Gank_Of_Petojo @SiPeNutur Udah 🤣😂 baru kelar kirim2 paket,0,0,0,0,0,0,0
843,1524609628444581889,2022-05-12 04:37:15+00:00,https://twitter.com/CatatanAli07/status/1524609628444581889,0,0,0,,1393554076474904578,MamahNoey,,512,655,34684,14719,@MamahNoey 😂🤣,0,0,0,0,0,0,0
844,1524609582567288837,2022-05-12 04:37:05+00:00,https://twitter.com/CatatanAli07/status/1524609582567288837,1,1,0,,1518384902583902208,Tarzan305__,dihati @Ini_N4Rini 😍,2810,2008,4547,3955,@AdelEmbul_Back 🤣😂,0,0,0,0,0,0,0
845,1524609492276588546,2022-05-12 04:36:43+00:00,https://twitter.com/CatatanAli07/status/1524609492276588546,1,2,0,,1065073322,SiPeNutur,,11457,6533,68784,50320,@SiPeNutur @Gank_Of_Petojo Dosa,0,0,0,0,0,0,0
846,1524609421854134273,2022-05-12 04:36:26+00:00,https://twitter.com/CatatanAli07/status/1524609421854134273,1,1,0,,1315936691467632640,soekaca55,,186,567,13806,4238,@soekaca55 @nyonyahsyuper Ngopo guya guyu,0,0,0,0,0,0,0
847,1524576750230933504,2022-05-12 02:26:37+00:00,https://twitter.com/CatatanAli07/status/1524576750230933504,0,1,0,,3016654253,abiriki83,Indonesia,250,161,1607,23192,@abiriki83 Dulu sering tp dilock karna karna diras sebarisan🤣😂,0,0,0,0,0,0,0
848,1524576515513458690,2022-05-12 02:25:41+00:00,https://twitter.com/CatatanAli07/status/1524576515513458690,0,0,0,,128563099,Sadewa_39,"Oslo, Norway",3209,4775,25174,43699,@Sadewa_39 😂🤣,0,0,0,0,0,0,0
