,Unnamed: 0,index,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,User Follower Count,User Following Count,User Likes Count,User Tweets Count,KS,KH,DH,TDH,SWA,LO,AK
516,516,752,1519291070215262208,2022-04-27 12:23:12+00:00,https://twitter.com/BobElTor/status/1519291070215262208,@CatatanAli07 Berarti lu guoblok cuk...tweet sederhana gitu aja ga bisa lu pahami..,0,0,0,,1.256459858607366e+18,BobElTor,"Jakarta, Indonesia",2242.0,2849.0,8663.0,1582.0,,,,,,,
517,517,751,1519294218963140608,2022-04-27 12:35:43+00:00,https://twitter.com/Supriya72540457/status/1519294218963140608,"@CatatanAli07 Kopong..
Kalo di expresikan, ngah ngoh..",0,0,0,,1.1984018878353244e+18,Supriya72540457,,2564.0,3524.0,14809.0,46330.0,,,,,,,
518,518,750,1519304294448906241,2022-04-27 13:15:45+00:00,https://twitter.com/AGoeci/status/1519304294448906241,@CatatanAli07 Terus ngapain lu komentarin. Lu yg bego dong.,1,0,0,,2881653068.0,AGoeci,,541.0,456.0,1109.0,32792.0,,,,,,,
519,519,749,1519308234552582144,2022-04-27 13:31:25+00:00,https://twitter.com/Wagymin02/status/1519308234552582144,@CatatanAli07 Dah kopong ngetwit teruss gak ada capeknya umbar kekosongan,0,0,0,,8.104835987426017e+17,Wagymin02,"DKI Jakarta, Indonesia",83.0,269.0,5959.0,4504.0,,,,,,,
520,520,748,1519309379463380992,2022-04-27 13:35:58+00:00,https://twitter.com/Ati26987442/status/1519309379463380992,"@CatatanAli07 Kasian emang nih orang.
Makin tua makin kopong. Otaknya.",1,0,0,,1.417773232585732e+18,Ati26987442,,229.0,164.0,2178.0,4906.0,,,,,,,
521,521,747,1519315264667779072,2022-04-27 13:59:21+00:00,https://twitter.com/syule234/status/1519315264667779072,@CatatanAli07 @__Sridiana_3va 0000,0,0,0,,1.1159677878334136e+18,syule234,,281.0,130.0,50712.0,37971.0,,,,,,,
522,522,746,1519319856591491072,2022-04-27 14:17:36+00:00,https://twitter.com/ekio_invest/status/1519319856591491072,"@CatatanAli07 Ha.,........... Ada kata kau di rumahan????",0,0,0,,245137263.0,ekio_invest,,28.0,954.0,1635.0,2712.0,,,,,,,
523,523,745,1519321263927300097,2022-04-27 14:23:11+00:00,https://twitter.com/OposisiOjol/status/1519321263927300097,"@CatatanAli07 Harap maklum.
Gelarnya aja dpat beli di toko online 😅",1,0,0,,1.5091697422584668e+18,OposisiOjol,,268.0,254.0,16847.0,6429.0,,,,,,,
524,524,744,1519329153635733504,2022-04-27 14:54:32+00:00,https://twitter.com/ginanjar_yp/status/1519329153635733504,"@CatatanAli07 ""saya terbukti profesor""",0,0,0,,1.3230808743136993e+18,ginanjar_yp,,10.0,19.0,194.0,2639.0,,,,,,,
525,525,743,1519329346846343168,2022-04-27 14:55:18+00:00,https://twitter.com/antuyyay/status/1519329346846343168,"@CatatanAli07 Cermati jg otak situ bro, kalik aja ternyata emang otak lu yg kosong🤭",0,0,0,,9.20000286231425e+17,antuyyay,Emperan,360.0,911.0,9547.0,15477.0,,,,,,,
526,526,742,1519330905432948736,2022-04-27 15:01:30+00:00,https://twitter.com/a_doni95/status/1519330905432948736,"@CatatanAli07 Lu cermati, pengangguran ? 

Kalo punya penghasilan yg mapan, 
mendingan nikmatin hidup, nikmati yg indah 

Betul?",0,0,0,,624211261.0,a_doni95,"Kota Tangerang, Banten",80.0,162.0,25.0,40701.0,,,,,,,
527,527,741,1519335834075697152,2022-04-27 15:21:05+00:00,https://twitter.com/Phothel1/status/1519335834075697152,@CatatanAli07 Berarti otakmu tdk mampu mencerna itu,0,0,0,,1.390291917833859e+18,Phothel1,,391.0,212.0,42093.0,45247.0,,,,,,,
528,528,740,1519336470250942464,2022-04-27 15:23:37+00:00,https://twitter.com/Dorry85929073/status/1519336470250942464,"@CatatanAli07 Lidah woyy kondisikan ya, bukan puasa nih",0,0,0,,1.4933003200675348e+18,Dorry85929073,Entah Berantah,3.0,10.0,85.0,249.0,,,,,,,
529,529,739,1519341835352641537,2022-04-27 15:44:56+00:00,https://twitter.com/Pde_mar/status/1519341835352641537,@CatatanAli07 Mungkin sdh jadi kupu2 Mas 😁,0,0,0,,98889134.0,Pde_mar,Indonesia,22.0,136.0,99.0,510.0,,,,,,,
530,530,738,1519343970052050944,2022-04-27 15:53:25+00:00,https://twitter.com/Tutde11416179/status/1519343970052050944,@CatatanAli07 cat'oli cat'0li ...edeeeeehh,0,0,0,,1.205722352014676e+18,Tutde11416179,,15.0,4.0,3773.0,3680.0,,,,,,,
531,531,737,1519344103883902977,2022-04-27 15:53:57+00:00,https://twitter.com/Iyoey_Dpox/status/1519344103883902977,"@CatatanAli07 Sama ma kepalanya, ga da isi alias kopong 🤣🤣🤣",0,0,0,,9.234405298738912e+17,Iyoey_Dpox,D-pox / Indonesia,47.0,143.0,5225.0,4684.0,,,,,,,
532,532,736,1519344583427358720,2022-04-27 15:55:51+00:00,https://twitter.com/Wahyudi70526103/status/1519344583427358720,@CatatanAli07 Ane udeh suruh tidur tuch si prof PEA..berisik liat cuitan nye..,1,0,0,,1.5028279374518843e+18,Wahyudi70526103,,7.0,8.0,365.0,455.0,,,,,,,
533,533,735,1519354886353088512,2022-04-27 16:36:47+00:00,https://twitter.com/UkanIbrahim/status/1519354886353088512,@CatatanAli07 Mungkin lagi belajar ngarang cerita bebas,0,0,0,,1.438859427377926e+18,UkanIbrahim,,1947.0,2395.0,46247.0,56131.0,,,,,,,
534,534,734,1519357976116887553,2022-04-27 16:49:04+00:00,https://twitter.com/rondhezz/status/1519357976116887553,@CatatanAli07 Eh dia lagi lewat di TL gua hahah…ya mungkin kapasitas elu bukan target market nya sih Li. Lu ikutin TL nicho atau ado aja..pasti matched. 😁,0,0,0,,1.3700788171427308e+18,rondhezz,,12.0,50.0,2556.0,1853.0,,,,,,,
535,535,733,1519358848917667841,2022-04-27 16:52:32+00:00,https://twitter.com/GusIwan72/status/1519358848917667841,@CatatanAli07 Kasian ya😁🤣😂,0,0,0,,9.392859296796672e+17,GusIwan72,"Kota Surabaya, Jawa Timur",2339.0,4167.0,143.0,3830.0,,,,,,,
536,536,732,1519369542689976321,2022-04-27 17:35:02+00:00,https://twitter.com/Cozillar_Chrome/status/1519369542689976321,"@CatatanAli07 Entah kebetulan atau bukan.
Jaman dulu gelar ""Profesor"" sangat identik dengan orang Cerdas, namum dijaman rezim mukidi justru yg konon katanya bergelar ""Profesor"" malah sering kali diragukan kecerdasannya dan keaslian gelar ""Profesor"" nya",3,0,0,,1.1720376343836795e+18,Cozillar_Chrome,Indonesia,2080.0,2381.0,139296.0,168348.0,,,,,,,
537,537,731,1519389218300391424,2022-04-27 18:53:13+00:00,https://twitter.com/djokoAdv/status/1519389218300391424,@CatatanAli07 Tinggal kita ini siapa dan dari mana... untuk menyikapi sebuah pendapat...,0,0,0,,1.1893866652041257e+18,djokoAdv,,16181.0,16840.0,32554.0,40611.0,,,,,,,
538,538,730,1519402528953475073,2022-04-27 19:46:06+00:00,https://twitter.com/gumukcandi/status/1519402528953475073,@CatatanAli07 Banyak yg dungu akibat kebencian,0,0,0,,1.449801009593684e+18,gumukcandi,,1261.0,1237.0,12384.0,17020.0,,,,,,,
539,539,729,1519402771862421504,2022-04-27 19:47:04+00:00,https://twitter.com/gumukcandi/status/1519402771862421504,@CatatanAli07 https://t.co/Gm92kAa0uR,0,0,0,,1.449801009593684e+18,gumukcandi,,1261.0,1237.0,12384.0,17020.0,,,,,,,
540,540,728,1519408663324069888,2022-04-27 20:10:29+00:00,https://twitter.com/GTobroni/status/1519408663324069888,"@CatatanAli07 Janji kerja yg lain mana. Sircuit Formula E itu bukan janji kampanye anda. Real janji kepada warga JKT mana, bohong kok nyata.",0,0,0,,1.324040785684095e+18,GTobroni,,10.0,77.0,177.0,3460.0,,,,,,,
541,541,727,1519421785090846721,2022-04-27 21:02:37+00:00,https://twitter.com/Hepiboy1/status/1519421785090846721,@CatatanAli07 Sekelas professor kopong...kok bisa jd dosen? Jgn2 profesor hipnotis,1,1,0,,1.183651257648468e+18,Hepiboy1,,4.0,59.0,3203.0,1105.0,,,,,,,
542,542,726,1519426433411522562,2022-04-27 21:21:05+00:00,https://twitter.com/fachriawan5/status/1519426433411522562,@CatatanAli07 prof kopong,0,0,0,,1.1731990020801782e+18,fachriawan5,,63.0,198.0,3721.0,8149.0,,,,,,,
543,543,725,1519432645671030785,2022-04-27 21:45:47+00:00,https://twitter.com/gPakdhe/status/1519432645671030785,@CatatanAli07 Berarti otaklu kurang gizi om,0,0,0,,1.10133450454997e+18,gPakdhe,Dihatimu,35.0,130.0,453.0,6465.0,,,,,,,
544,544,724,1519439061945319424,2022-04-27 22:11:16+00:00,https://twitter.com/budisiswa01/status/1519439061945319424,@CatatanAli07 Yang ada isinya kayak gimana ya ???,0,0,0,,4121124258.0,budisiswa01,"Kota Pasuruan, Jawa Timur",1297.0,1855.0,44384.0,26687.0,,,,,,,
545,545,723,1519445964318441472,2022-04-27 22:38:42+00:00,https://twitter.com/upinipin1190/status/1519445964318441472,@CatatanAli07 🤣🤣🤣🤣😂😂😂😂🤣🤣🤣🤣😂😂😂😂😂🤣🤣🤣😂🤣🤣🤣😂🤣🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂,0,0,0,,1.5164486859655373e+18,upinipin1190,"gunung pati, Indonesia",0.0,34.0,27.0,16.0,,,,,,,
546,546,722,1519449494160822272,2022-04-27 22:52:44+00:00,https://twitter.com/Thole_7/status/1519449494160822272,@CatatanAli07 Klo bapak memang bs mencermati dan mengamati tentu follower bp jg banyak🤭,0,0,0,,318831793.0,Thole_7,Indonesia,1398.0,1481.0,9495.0,21584.0,,,,,,,
547,547,721,1519457800937566209,2022-04-27 23:25:44+00:00,https://twitter.com/Remy6810/status/1519457800937566209,"@CatatanAli07 Yg gk ada isinya itu cara anda komen ini, hampa",0,0,0,,1.3270323049302098e+18,Remy6810,,1091.0,1813.0,2682.0,2300.0,,,,,,,
548,548,720,1519468993047715841,2022-04-28 00:10:12+00:00,https://twitter.com/achmadekoprase3/status/1519468993047715841,@CatatanAli07 Hus profesor....itu lhooo kty,0,0,0,,4922595162.0,achmadekoprase3,"Tasikmalaya, Jawa Barat",157.0,378.0,2956.0,1730.0,,,,,,,
549,549,719,1519484575109435392,2022-04-28 01:12:08+00:00,https://twitter.com/Khoesaidi1/status/1519484575109435392,@CatatanAli07 Bhuahaha,0,0,0,,1.0097880633152552e+18,Khoesaidi1,"Jawa Tengah, Indonesia",80.0,200.0,20083.0,9917.0,,,,,,,
550,550,718,1519497792040804352,2022-04-28 02:04:39+00:00,https://twitter.com/kotakbinajaib/status/1519497792040804352,@CatatanAli07 gada isinya karna ente dukung anies itu sihh penyebabnya,0,1,0,,1.4684391813114388e+18,kotakbinajaib,president suite,20.0,28.0,20.0,5725.0,,,,,,,
551,551,717,1519498887702007813,2022-04-28 02:09:00+00:00,https://twitter.com/nazz_mu4ever/status/1519498887702007813,@CatatanAli07 twit ente juga apalagi 😆😂,0,0,0,,228642572.0,nazz_mu4ever,Bogor - Indonesia,955.0,1822.0,82265.0,17694.0,,,,,,,
552,552,716,1519500672164855808,2022-04-28 02:16:05+00:00,https://twitter.com/HaryoKoto/status/1519500672164855808,@CatatanAli07 Cuman bisa sedih aja nanti kualitas anak bangsa jadi gimana kalau pengajaran nya kayak prof ini,0,0,0,,9.54371179212456e+17,HaryoKoto,,102.0,288.0,1583.0,2162.0,,,,,,,
553,553,715,1519509507126493185,2022-04-28 02:51:12+00:00,https://twitter.com/MbahJon0/status/1519509507126493185,@CatatanAli07 Cuma buang2 anggaran,0,0,0,,1.4915559723595284e+18,MbahJon0,,2.0,20.0,196.0,2331.0,,,,,,,
554,554,714,1519514232701677568,2022-04-28 03:09:58+00:00,https://twitter.com/fiz_redy/status/1519514232701677568,@CatatanAli07 Klo dalam bahasa wakanda itu teh namanya ngabuntut Bangkong 😁,0,0,0,,560887328.0,fiz_redy,Bandung,28.0,277.0,2099.0,833.0,,,,,,,
555,555,713,1519532540654235650,2022-04-28 04:22:43+00:00,https://twitter.com/leebboblee/status/1519532540654235650,"@CatatanAli07 Dia Professor, lha kamu?",0,0,0,,1.4615215622726246e+18,leebboblee,,45.0,126.0,79.0,2149.0,,,,,,,
556,556,712,1519532870783496193,2022-04-28 04:24:02+00:00,https://twitter.com/blarakering/status/1519532870783496193,@CatatanAli07 Kalau saya cermati justru anda yg KOPONG. Beliau aja sekarang direktur lha anda malah jadi KEPOMPONG.,0,0,0,,1.4973050115626107e+18,blarakering,,69.0,66.0,3475.0,3699.0,,,,,,,
557,557,711,1519566869572644864,2022-04-28 06:39:08+00:00,https://twitter.com/CiptoWibowo15/status/1519566869572644864,@CatatanAli07 pak Anies memang yg terbaik semoga sukses selalu pak...,0,0,0,,7.626623818141123e+17,CiptoWibowo15,,39.0,144.0,3330.0,2585.0,,,,,,,
558,558,710,1519571908840529920,2022-04-28 06:59:10+00:00,https://twitter.com/kenzo78418261/status/1519571908840529920,"@CatatanAli07 yg goe heran,siapa yg kasih gelar profesor? almamaternya harus bertanggung jawab",0,0,0,,1.1848579952738836e+18,kenzo78418261,,512.0,591.0,2494.0,13135.0,,,,,,,
559,559,709,1519615182468976640,2022-04-28 09:51:07+00:00,https://twitter.com/iwandermawan63/status/1519615182468976640,@CatatanAli07 Amsiiong,0,0,0,,3227019420.0,iwandermawan63,"Jakarta Pusat, DKI Jakarta",251.0,671.0,29324.0,12564.0,,,,,,,
560,560,708,1519621467062693888,2022-04-28 10:16:05+00:00,https://twitter.com/GuciMarbawi/status/1519621467062693888,"@CatatanAli07 @__Sridiana_3va Sebaiknya konsultasi ke psikiater, kompresor.",0,0,0,,1.3521577285929574e+18,GuciMarbawi,,64.0,51.0,8972.0,2723.0,,,,,,,
561,561,707,1519627548581416960,2022-04-28 10:40:15+00:00,https://twitter.com/bnbnbnyuyu/status/1519627548581416960,"@CatatanAli07 Semua orang punya hak bicara, walaupun omongannya kopong.",0,0,0,,1.4138913026560778e+18,bnbnbnyuyu,,830.0,2576.0,412.0,7939.0,,,,,,,
562,562,706,1519632193383182338,2022-04-28 10:58:42+00:00,https://twitter.com/JoePhiyo/status/1519632193383182338,@CatatanAli07 Screenshoot nya dong ?? Gua di block ama si kompresor meleduk😁😁😁,0,0,0,,2473701510.0,JoePhiyo,SBY barat benowo 04 / 02 / 13,2317.0,979.0,89794.0,94746.0,,,,,,,
563,563,122,1519654950611337216,2022-04-28 12:29:08+00:00,https://twitter.com/CatatanAli07/status/1519654950611337216,Packing Rapi Rasa Enak tunggu apalagi yang belum punya KUE KERING yok buruan order di @nyonyahsyuper KUE KERING Paling enak SEMALANG RAYA No debat pokoknya!! https://t.co/lGLEIa7HF7,12,1,5,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,564,705,1519656057702084609,2022-04-28 12:33:32+00:00,https://twitter.com/nyonyahsyuuper/status/1519656057702084609,"@CatatanAli07 Icooo ae se malang rayah 

Eheee 😁😁",1,1,0,,607949095.0,nyonyahsyuuper,+62,12978.0,7012.0,111049.0,94189.0,,,,,,,
565,565,704,1519657799533621249,2022-04-28 12:40:27+00:00,https://twitter.com/nyonyahsyuuper/status/1519657799533621249,@CatatanAli07 Gif iki kok medeni yo,0,1,0,,607949095.0,nyonyahsyuuper,+62,12978.0,7012.0,111049.0,94189.0,,,,,,,
566,566,703,1519708417333809153,2022-04-28 16:01:36+00:00,https://twitter.com/CakTon66/status/1519708417333809153,@CatatanAli07 Bekerja aja pak Anis... Gk ads yg dipertaruhkan saya rakyat tau siapa yg berbuat dan siapa yg cm Omdo....,0,0,0,,1.4757017808811663e+18,CakTon66,,3.0,15.0,8.0,261.0,,,,,,,
567,567,702,1519793171244347393,2022-04-28 21:38:23+00:00,https://twitter.com/symslfhr/status/1519793171244347393,@CatatanAli07 Tidak berkualitas,0,0,0,,269681916.0,symslfhr,indonesia,106.0,107.0,1397.0,4718.0,,,,,,,
568,568,701,1519797469239857152,2022-04-28 21:55:27+00:00,https://twitter.com/taufiksekip1/status/1519797469239857152,@CatatanAli07 Mo nanya ini seorang dosen apa anak smp,0,0,0,,1.4948628616547246e+18,taufiksekip1,,11.0,349.0,20.0,140.0,,,,,,,
569,569,700,1520239671527190528,2022-04-30 03:12:37+00:00,https://twitter.com/Haeruma64407219/status/1520239671527190528,@CatatanAli07 Maklum bang yg nulis team sorak jokowi,0,0,0,,1.4522658309102387e+18,Haeruma64407219,,2.0,3.0,2.0,463.0,,,,,,,
570,570,121,1520460568146354176,2022-04-30 17:50:22+00:00,https://twitter.com/CatatanAli07/status/1520460568146354176,"PERNAH KECIL KAN PAK ? 

Dari jaman gue bayi nama nya LEBARAN Pasti Rame

Mall dan pusat perdagangan selalu rame jelang hari raya, pun dengan jalan raya Penuh sesak macet Pemudik

JADI GAK ADA HUBUNGAN NYA SAMA EKONOMI MAKRO DLL YANG ADA EMANG TRADISI LEBARAN BEGITU SAIPUL https://t.co/ekk3wqMKea",20,2,9,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
571,571,699,1520461569150259200,2022-04-30 17:54:21+00:00,https://twitter.com/rawayan212/status/1520461569150259200,"@CatatanAli07 Profesor itu lahir di gunung, besar di tengah rawa2, udah tua bangkotan bsrulah hijrah kekota, makanya dia kaget liat kondisi spt itu 😁",1,0,1,,233231041.0,rawayan212,,14278.0,8053.0,43018.0,15140.0,,,,,,,
572,572,698,1520546168400347136,2022-04-30 23:30:31+00:00,https://twitter.com/joonozaa/status/1520546168400347136,"@CatatanAli07 Mgkn die kgk paham ada keluarga yg punya tradisi jual/gadein emas atau ngutang utk 'membiayai' lebaran, jd pikirannya soal ekonomi makro bro 😁",0,0,0,,1.3962979834156442e+18,joonozaa,"Jongno-gu, Republic of Korea",271.0,519.0,4409.0,2819.0,,,,,,,
573,573,120,1520606570258010113,2022-05-01 03:30:32+00:00,https://twitter.com/CatatanAli07/status/1520606570258010113,Orang dibawah ini memanfaatkan kebodohan nya untuk membodoh bodohi orang lain 😂🤣😂 https://t.co/94kkFgPyrK,15,2,7,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
574,574,697,1520606914723610624,2022-05-01 03:31:54+00:00,https://twitter.com/naina_TShah/status/1520606914723610624,"@CatatanAli07 Dan utk menjadi bodoh,, nothing to lose 🤣🤣🤣",1,1,0,,1.2431535586455265e+18,naina_TShah,"Kota Tasikmalaya, Jawa Barat",3186.0,873.0,20192.0,32719.0,,,,,,,
575,575,696,1520607477926346753,2022-05-01 03:34:08+00:00,https://twitter.com/naina_TShah/status/1520607477926346753,"@CatatanAli07 Apasih 😒🔨

Ganggu org sarapan aja🙄 https://t.co/HWMmQgfL0G",0,1,0,,1.2431535586455265e+18,naina_TShah,"Kota Tasikmalaya, Jawa Barat",3186.0,873.0,20192.0,32719.0,,,,,,,
576,576,695,1520608151674187776,2022-05-01 03:36:49+00:00,https://twitter.com/naina_TShah/status/1520608151674187776,"@CatatanAli07 Apaan si lu baru 4hari🙄

Kebetulan di minggu terahir puasa😎",0,1,0,,1.2431535586455265e+18,naina_TShah,"Kota Tasikmalaya, Jawa Barat",3186.0,873.0,20192.0,32719.0,,,,,,,
577,577,694,1520608480222412803,2022-05-01 03:38:07+00:00,https://twitter.com/naina_TShah/status/1520608480222412803,@CatatanAli07 Heh😡🔨,0,1,0,,1.2431535586455265e+18,naina_TShah,"Kota Tasikmalaya, Jawa Barat",3186.0,873.0,20192.0,32719.0,,,,,,,
578,578,693,1520609209939001346,2022-05-01 03:41:01+00:00,https://twitter.com/naina_TShah/status/1520609209939001346,"@CatatanAli07 Masih mau ngopi gue🤬🔨
Abis itu mau masak 🙄",0,1,0,,1.2431535586455265e+18,naina_TShah,"Kota Tasikmalaya, Jawa Barat",3186.0,873.0,20192.0,32719.0,,,,,,,
579,579,692,1520610621313626112,2022-05-01 03:46:38+00:00,https://twitter.com/ajab_cool/status/1520610621313626112,@CatatanAli07 😜😁🤭🤭🤭🤦‍♂️,0,0,0,,85074085.0,ajab_cool,,2825.0,5000.0,147422.0,9411.0,,,,,,,
580,580,691,1520823711397388288,2022-05-01 17:53:22+00:00,https://twitter.com/soekaca55/status/1520823711397388288,@CatatanAli07 senggol donk 🤣🤣🤣🤣 https://t.co/ORWxzNgikK,0,0,0,,1.3159366914676326e+18,soekaca55,,188.0,569.0,14332.0,4437.0,,,,,,,
581,581,119,1521842515481337857,2022-05-04 13:21:44+00:00,https://twitter.com/CatatanAli07/status/1521842515481337857,CAPER 😂,3,1,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
582,582,690,1521846922234908672,2022-05-04 13:39:15+00:00,https://twitter.com/Nurulkjo1/status/1521846922234908672,@CatatanAli07 Ngga usah DM buat ngetawain doang🤣🤣🤣🤣🤣caper amat 🤣🤣🤣,0,0,0,,1.1323124251081073e+18,Nurulkjo1,,14092.0,6704.0,185720.0,121455.0,,,,,,,
583,583,118,1521872154555731969,2022-05-04 15:19:31+00:00,https://twitter.com/CatatanAli07/status/1521872154555731969,ODGJ😂🤣 https://t.co/r8XxJ7v4io,1,0,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
584,584,117,1521987010906697728,2022-05-04 22:55:55+00:00,https://twitter.com/CatatanAli07/status/1521987010906697728,Ada aja dah yang coba adu domba gue ma seseorang https://t.co/Qoek7q8Ajk,1,0,0,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,585,116,1522170583802609664,2022-05-05 11:05:22+00:00,https://twitter.com/CatatanAli07/status/1522170583802609664,"Pengamat amatiran seperti @CoachJustinL jika masih dikasih panggung ya begini masih akan terus pamer kebodohan nya....

https://t.co/kxYzj18mJS",2,0,1,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
586,586,115,1522451095003746304,2022-05-06 05:40:01+00:00,https://twitter.com/CatatanAli07/status/1522451095003746304,Bismillah akun baru netes adakah yang mo follow Aku 😥😥,636,151,74,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,587,689,1522451683380326401,2022-05-06 05:42:21+00:00,https://twitter.com/RoyMNasution3/status/1522451683380326401,@CatatanAli07 Done,0,0,0,,1.4573447676714312e+18,RoyMNasution3,,1238.0,1233.0,84537.0,44483.0,,,,,,,
588,588,688,1522451698337271809,2022-05-06 05:42:25+00:00,https://twitter.com/TheEagle_BEN/status/1522451698337271809,@CatatanAli07 BAYARLAH😞,0,3,1,,1.2445258847756534e+18,TheEagle_BEN,,8503.0,104.0,45177.0,27414.0,,,,,,,
589,589,687,1522452058972237825,2022-05-06 05:43:51+00:00,https://twitter.com/yulieprast/status/1522452058972237825,@CatatanAli07 Baru ngendok..😁,0,0,0,,3448681877.0,yulieprast,"Jakarta Selatan, DKI Jakarta",1378.0,1257.0,10492.0,6389.0,,,,,,,
590,590,686,1522452292775030785,2022-05-06 05:44:47+00:00,https://twitter.com/Z1D4NH3RM4W4N/status/1522452292775030785,@CatatanAli07 Lom fb om akun yg ini om,0,0,0,,1.0068762358535456e+18,Z1D4NH3RM4W4N,"pontianak, Kalimantan Barat",3454.0,3126.0,10376.0,5641.0,,,,,,,
591,591,685,1522454425876701185,2022-05-06 05:53:15+00:00,https://twitter.com/toekangkeliling/status/1522454425876701185,@CatatanAli07 done,0,0,0,,1.2514287833509396e+18,toekangkeliling,"Cisompet, Indonesia",234.0,399.0,5136.0,5433.0,,,,,,,
592,592,684,1522454788243279873,2022-05-06 05:54:42+00:00,https://twitter.com/GieAdam3/status/1522454788243279873,@CatatanAli07 Emoh....🤣🤣🤣🤣🤣...done Li...,0,0,0,,1.1512602676798464e+18,GieAdam3,,1379.0,1370.0,22362.0,16104.0,,,,,,,
593,593,683,1522454913007063040,2022-05-06 05:55:11+00:00,https://twitter.com/kidzao0307/status/1522454913007063040,@CatatanAli07 Done,0,0,0,,1.2658557848914534e+18,kidzao0307,"Cidaun, Indonesia",2850.0,2728.0,33784.0,9796.0,,,,,,,
594,594,682,1522455347835076609,2022-05-06 05:56:55+00:00,https://twitter.com/putra_nofi/status/1522455347835076609,@CatatanAli07 Hadirrr bg ali,0,0,0,,9.08591452548096e+17,putra_nofi,Di mata mu,896.0,331.0,37131.0,23856.0,,,,,,,
595,595,681,1522457480676405250,2022-05-06 06:05:23+00:00,https://twitter.com/NegeriWayahna/status/1522457480676405250,@CatatanAli07 Tinggal polbek bang 👍,0,0,0,,8.218839921986519e+17,NegeriWayahna,Behditueun Bandung,2367.0,2357.0,7272.0,12632.0,,,,,,,
596,596,680,1522457979664039937,2022-05-06 06:07:22+00:00,https://twitter.com/dangwoy/status/1522457979664039937,@CatatanAli07 Dono tinggal tunggu fb,0,0,0,,1.349403977377403e+18,dangwoy,,2510.0,2993.0,1885.0,1905.0,,,,,,,
597,597,679,1522458527398494208,2022-05-06 06:09:33+00:00,https://twitter.com/alham1970/status/1522458527398494208,@CatatanAli07 Donat,1,0,0,,95561862.0,alham1970,"Tajurhalang, Bogor, Indonesia",3780.0,3704.0,76116.0,13085.0,,,,,,,
598,598,678,1522459904031690753,2022-05-06 06:15:01+00:00,https://twitter.com/rahasia_ihh/status/1522459904031690753,"@CatatanAli07 Pingin follow sih, tapi nanti aku malu sendiri da tiap komen dicuekin...😁",5,2,0,,1.335440866773672e+18,rahasia_ihh,,6762.0,5545.0,38387.0,45556.0,,,,,,,
599,599,677,1522460083182919680,2022-05-06 06:15:44+00:00,https://twitter.com/DenniAden/status/1522460083182919680,@CatatanAli07 Done den done bang,0,0,0,,1.028526653360681e+18,DenniAden,,2271.0,3080.0,29587.0,9305.0,,,,,,,
600,600,676,1522460709355126784,2022-05-06 06:18:13+00:00,https://twitter.com/arayasekarang/status/1522460709355126784,@CatatanAli07 Fb aku li,0,0,0,,1.351405514811347e+18,arayasekarang,Banjarnese 🇮🇩,435.0,634.0,7670.0,11557.0,,,,,,,
601,601,675,1522461242560249856,2022-05-06 06:20:20+00:00,https://twitter.com/jubaediabed3/status/1522461242560249856,@CatatanAli07 🤦,0,0,0,,1.4435689458274386e+18,jubaediabed3,Jakarta Capital Region,439.0,750.0,7831.0,6188.0,,,,,,,
602,602,674,1522461374542008320,2022-05-06 06:20:52+00:00,https://twitter.com/Fandiesta5758/status/1522461374542008320,@CatatanAli07 Done. Smg Erik Ten Hag bs menggeser klasemen https://t.co/XhphuzDI3Y di akhir musim bang,1,0,0,,1.3444663156254188e+18,Fandiesta5758,,1971.0,2305.0,23124.0,14101.0,,,,,,,
603,603,673,1522461443328987137,2022-05-06 06:21:08+00:00,https://twitter.com/Anolap1/status/1522461443328987137,"@CatatanAli07 Done, FB 🙏",0,0,0,,1.3080809825037476e+18,Anolap1,,1688.0,2037.0,20662.0,7050.0,,,,,,,
604,604,672,1522461915355643904,2022-05-06 06:23:01+00:00,https://twitter.com/FattiReyz/status/1522461915355643904,@CatatanAli07 Udh gw follow li,0,0,0,,1.3158192020333158e+18,FattiReyz,East Jakarta,5291.0,5825.0,49853.0,32120.0,,,,,,,
